*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 199    68    67   2964  1.7795  0.7028  1.4581  0.1881  0.9104 0.00000 11.115 22.439 24.459 21.077  3.4338  3.3737 65.6650
 2016 200    69    68   2948  1.1023  0.6153  0.8735  0.1046  0.7903 0.00000 10.498 21.427 25.515 19.476  3.4345  3.3709 65.6635

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 154     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 27.494 22.569  0.0000  0.0000  0.0000
 2016 155     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 26.854 21.861  0.0000  0.0000  0.0000
 2016 156     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 27.688 23.488  0.0000  0.0000  0.0000
 2016 157     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 29.159 24.546  0.0000  0.0000  0.0000
 2016 158     5     4     37  0.0000  0.0041  0.0028  0.0009  0.0000 0.00000  3.908  7.808 29.040 23.671  0.0000  0.0000  0.0000
 2016 159     6     5     39  0.4576  0.0041  0.2748  0.0879  0.0485 0.00000  3.839  7.631 27.068 23.386  0.0000  0.0000  0.0000
 2016 160     7     6     42  0.5447  0.0040  0.3312  0.1171  0.0505 0.00000  3.785  7.481 25.762 22.253  0.0000  0.0000  0.0000
 2016 161     8     7     45  0.6438  0.0036  0.3979  0.1350  0.0486 0.00000  3.750  7.372 24.386 20.017  0.0000  0.0000  0.0000
 2016 162     9     8     50  0.8163  0.0047  0.4971  0.1689  0.0777 0.00000  3.704  7.277 27.155 23.819  0.0000  0.0000  0.0000
 2016 163    10     9     55  0.8869  0.0042  0.5564  0.1776  0.0630 0.00000  3.672  7.252 23.684 20.038  0.0000  0.0000  0.0000
 2016 164    11    10     60  0.8704  0.0040  0.5509  0.1729  0.0550 0.00000  3.646  7.246 22.359 18.129  0.0000  0.0000  0.0000
 2016 165    12    11     65  0.9876  0.0046  0.6120  0.2036  0.0681 0.00000  3.635  7.193 24.911 18.790  0.0000  0.0000  0.0000
 2016 166    13    12     73  1.2592  0.0057  0.7752  0.2589  0.0940 0.00000  3.623  7.143 25.410 20.734  0.0000  0.0000  0.0000
 2016 167    14    13     82  1.5842  0.0066  0.9723  0.3256  0.1219 0.00000  3.612  7.107 25.752 21.695  0.0000  0.0000  0.0000
 2016 168    15    14     92  1.8532  0.0071  1.1430  0.4202  0.1327 0.00000  3.607  7.091 25.385 20.847  0.0000  0.0000  0.0000
 2016 169    16    15    105  2.1104  0.0078  1.3759  0.4430  0.1490 0.00000  3.646  7.082 25.785 20.524  0.0000  0.0000  0.0000
 2016 170    17    16    119  2.4915  0.0091  1.4870  0.5565  0.1830 0.00000  3.630  7.076 26.632 21.097  0.0000  0.0000  0.0000
 2016 171    18    17    137  2.9708  0.0109  2.0208  0.5963  0.2232 0.00000  3.665  7.079 26.470 21.725  0.0000  0.0000  0.0000
 2016 172    19    18    157  3.3908  0.0124  2.1690  0.7076  0.2496 0.00000  3.689  7.079 26.170 21.425  0.0000  0.0000  0.0000
 2016 173    20    19    180  3.8935  0.0148  2.4071  0.8281  0.2997 0.00000  3.679  7.079 26.646 22.039  0.0000  0.0000  0.0000
 2016 174    21    20    207  4.5476  0.0182  2.9930  0.9324  0.3708 0.00000  3.699  7.068 26.494 23.056  0.0000  0.0000  0.0000
 2016 175    22    21    238  5.3474  0.0206  3.3767  1.1300  0.4300 0.00000  3.715  7.062 26.994 22.834  0.0000  0.0000  0.0000
 2016 176    23    22    278  6.4093  0.0000  4.0601  1.0320  0.4974 0.34310  5.247  8.423 26.923 22.453  0.0000  0.0000  0.0000
 2016 177    24    23    322  7.1504  0.0349  4.7211  1.4388  0.5322 0.00000  5.045  8.186 25.747 21.862  0.0000  0.0000  0.0000
 2016 178    25    24    369  7.5463  0.0000  5.0894  1.3025  0.5210 0.04685  5.119  8.274 25.129 20.487  0.0000  0.0000  0.0000
 2016 179    26    25    419  8.2733  0.0415  5.4168  1.7137  0.5519 0.00000  4.947  8.087 24.010 20.056  0.0000  0.0000  0.0000
 2016 180    27    26    471  8.8121  0.0449  5.6586  1.8437  0.5926 0.00000  4.801  7.936 24.783 19.693  0.0000  0.0000  0.0000
 2016 181    28    27    530  9.9393  0.0517  6.2509  2.1257  0.6917 0.00000  4.646  7.805 24.726 20.255  0.0000  0.0000  0.0000
 2016 182    29    28    592  9.8944  0.0565  7.0518  1.8039  0.7083 0.00000  4.565  7.693 24.856 20.075  0.0000  0.0000  0.0000
 2016 183    30    29    656 12.5839  0.0672  8.0168  2.4119  0.9515 0.00000  4.541  7.586 25.747 21.309  0.0000  0.0000  0.0000
 2016 184    31    30    719 12.5090  0.0701  7.2227  2.4847  0.9030 0.00000  4.474  7.494 24.934 20.290  0.0000  0.0000  0.0000
 2016 185    32    31    791 14.7304  0.0000  8.9078  2.0325  1.1866 1.36923  6.647  9.204 26.077 22.052  0.0000  0.0000  0.0000
 2016 186    33    32    862 14.6868  0.1191  9.4346  2.6772  1.1352 0.02750  6.490  8.946 25.116 21.159  0.0000  0.0000  0.0000
 2016 187    34    33    933 15.6567  0.1328  8.4996  3.0775  1.2933 0.14381  6.379  8.960 25.775 21.920  0.0000  0.0000  0.0000
 2016 188    35    34    986 16.4515  0.1469  7.9144  3.4077  1.4581 0.25046  6.467  9.163 26.929 22.627  0.0000  0.0000  0.0000
 2016 189    36    35   1065 16.8070  0.1430 11.7412  2.6938  1.3222 0.52847  6.746  9.772 25.895 20.800  0.0000  0.0000  0.0000
 2016 190    37    36   1159 18.1515  0.1801 11.0359  3.0986  1.6227 0.64479  6.874 10.412 26.976 22.568  0.0000  0.0000  0.0000
 2016 191    38    37   1251 18.9595  0.2060  9.4163  3.7390  1.7944 0.60963  6.892 10.903 28.099 23.002  0.0000  0.0000  0.0000
 2016 192    39    38   1352 20.2961  0.0000 12.0102  2.9904  2.0514 1.31951  7.528 12.458 28.566 23.950  0.0000  0.0000  0.0000
 2016 193    40    39   1455 20.3154  0.2946 11.6918  3.3870  2.1644 0.90928  7.686 13.038 28.887 24.304  0.0000  0.0000  0.0000
 2016 194    41    40   1561 21.0601  0.3092  9.7157  4.3546  2.0556 0.63917  7.612 13.285 27.676 22.886  0.0000  0.0000  0.0000
 2016 195    42    41   1642 20.7439  0.3699  9.7712  4.0709  2.1599 0.59693  7.689 13.499 28.265 23.267  0.0000  0.0000  0.0000
 2016 196    43    42   1740 21.5638  0.0000 11.0757  3.3682  2.1773 2.29763  8.676 15.935 27.954 22.748  3.6716  2.9910 64.5615
 2016 197    44    43   1838 21.7916  0.5321 11.9915  4.0079  2.3650 0.44012  8.653 15.867 28.364 23.536  3.6932  2.9976 64.4201
 2016 198    45    44   1934 21.6368  0.5640 11.0903  4.4357  2.3396 0.03321  8.422 15.437 28.322 23.045  3.6873  2.9967 64.4576
 2016 199    46    45   2022 20.1339  0.5628 11.9748  3.8047  1.9192 0.00000  8.319 15.048 24.459 21.077  3.6555  2.9649 64.6880
 2016 200    47    46   2103 18.6040  0.5369 11.0282  3.6077  1.7283 0.00000  8.212 14.678 25.515 19.476  3.6273  2.9098 64.9193
 2016 201    48    47   2207 20.3070  0.0000 10.3849  3.1530  2.1235 2.65166  9.328 17.633 26.900 21.377  3.6271  2.9199 64.9107
 2016 202    49    48   2294 19.9883  0.7200 12.2048  3.9184  2.0902 0.00000  9.205 17.154 26.272 21.058  3.6244  2.9215 64.9259
 2016 203    50    49   2372 20.1114  0.7473 12.5850  3.7920  2.2597 0.00000  9.080 16.655 27.038 21.753  3.6277  2.9308 64.8959
 2016 204    51    50   2484 19.7758  0.0000 10.0274  2.5861  2.2175 3.60783 10.598 20.611 26.660 21.408  3.6277  2.9336 64.8934
 2016 205    52    51   2561 18.8188  0.9537 12.0883  3.4688  2.4759 0.02472 10.460 19.998 27.957 22.876  3.6360  2.9439 64.8309
 2016 206    53    52   2644 20.6442  1.0049 13.0893  3.7518  2.9233 0.01371 10.311 19.330 28.350 24.547  3.6519  2.9525 64.7233
 2016 207    54    53   2718 19.4088  0.9273 12.5603  3.6044  2.4218 0.00000 10.153 18.685 26.875 21.999  3.6511  2.9548 64.7257
 2016 208    55    54   2815 19.6792  0.0000 10.5182  2.5671  2.6208 2.91702 11.516 21.984 27.251 23.065  3.6496  2.9714 64.7189
 2016 209    56    55   2893 19.3249  1.1048 12.4949  3.6332  2.6736 0.05231 11.333 21.243 28.452 23.331  3.6543  2.9744 64.6859
 2016 210    57    56   2976 18.7844  1.0702 12.3927  3.5253  2.5022 0.01518 11.124 20.469 27.774 22.686  3.6559  2.9760 64.6747
 2016 211    58    57   3075 18.6637  0.0000 10.5018  2.4326  2.5172 2.09224 12.214 22.901 27.726 22.913  3.6272  3.0407 64.7890
 2016 212    59    58   3165 18.0513  0.4277 11.6430  3.1346  2.3333 0.28899 12.440 22.983 26.337 22.284  3.6298  3.0353 64.7787
 2016 213    60    59   3240 16.5402  1.1582 11.3500  3.1927  1.9879 0.00000 12.175 22.099 25.749 20.586  3.6277  3.0244 64.8024
 2016 214    61    60   3327 17.0360  0.2358 11.0302  2.9128  2.1141 0.34367 12.500 22.397 25.859 21.456  3.6275  3.0193 64.8090
 2016 215    62    61   3272 16.7910  0.0000  8.1638  1.3228  2.1028 4.06684 14.034 26.376 25.836 21.571  3.5737  3.1272 65.0370
 2016 216    63    62   3224 12.8252  0.4099  8.5325  1.7169  1.8518 0.29701 14.007 25.965 26.888 21.580  3.5321  3.2103 65.2139
 2016 217    64    63   3187 10.6645  1.0812  7.3995  1.8822  1.8529 0.00908 13.290 24.515 27.569 23.162  3.5277  3.2240 65.2280
 2016 218    65    64   3164  8.1685  0.1603  5.0543  0.8146  1.7253 0.30609 13.412 24.566 27.848 23.960  3.5013  3.2831 65.3336
 2016 219    66    65   3140  5.9619  0.8986  4.2072  0.9817  1.5123 0.00085 12.673 23.259 27.886 23.684  3.5037  3.2814 65.3204
 2016 220    67    66   3119  4.1433  0.7769  2.9586  0.6442  1.2651 0.00056 11.970 22.067 27.524 22.626  3.5064  3.2766 65.3086
 2016 221    68    67   3100  3.0254  0.6485  2.0873  0.3699  1.2439 0.02133 11.360 21.064 28.818 23.328  3.5095  3.2713 65.2942
 2016 222    69    68   3083  2.1929  0.5854  1.4402  0.1725  1.2449 0.02419 10.774 20.132 29.659 24.236  3.5121  3.2674 65.2820
 2016 223    70    69   3067  1.4946  0.5726  0.9018  0.1080  1.1097 0.00708 10.142 19.157 28.737 23.451  3.5133  3.2655 65.2766
