*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 219    94    93   4353  2.0476  0.5831  0.5260  0.2480  1.4544 0.21373  6.640 14.435 28.175 23.383  3.5012  3.0714 65.5464
 2015 220    95    94   4330  1.4941  0.5261  0.3514  0.1637  1.2451 0.14082  6.211 13.866 27.413 21.542  3.5012  3.0714 65.5464

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 148     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 24.782 19.436  0.0000  0.0000  0.0000
 2015 149     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 24.034 18.242  0.0000  0.0000  0.0000
 2015 150     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 25.605 19.400  0.0000  0.0000  0.0000
 2015 151     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 27.170 20.725  0.0000  0.0000  0.0000
 2015 152     5     4     37  0.0000  0.0035  0.0024  0.0007  0.0000 0.00000  3.921  7.836 26.350 20.424  0.0000  0.0000  0.0000
 2015 153     6     5     39  0.4823  0.0038  0.2927  0.0902  0.0462 0.00000  3.856  7.668 26.412 22.244  0.0000  0.0000  0.0000
 2015 154     7     6     42  0.5600  0.0039  0.3423  0.1098  0.0490 0.00000  3.804  7.522 25.524 21.563  0.0000  0.0000  0.0000
 2015 155     8     7     47  0.6783  0.0039  0.5085  0.1109  0.0537 0.00000  3.782  7.402 24.884 20.855  0.0000  0.0000  0.0000
 2015 156     9     8     51  0.7968  0.0042  0.4568  0.1711  0.0618 0.00000  3.731  7.310 24.883 20.854  0.0000  0.0000  0.0000
 2015 157    10     9     56  0.9457  0.0046  0.5854  0.1864  0.0740 0.00000  3.692  7.268 25.486 21.287  0.0000  0.0000  0.0000
 2015 158    11    10     62  1.0872  0.0051  0.6791  0.2108  0.0846 0.00000  3.654  7.265 25.461 21.400  0.0000  0.0000  0.0000
 2015 159    12    11     69  1.1908  0.0055  0.7332  0.2459  0.0895 0.00000  3.641  7.203 25.437 20.791  0.0000  0.0000  0.0000
 2015 160    13    12     77  1.3654  0.0060  0.9102  0.2547  0.1017 0.00000  3.655  7.113 25.621 20.770  0.0000  0.0000  0.0000
 2015 161    14    13     85  1.3759  0.0066  0.8208  0.2991  0.1037 0.00000  3.629  7.067 24.986 20.617  0.0000  0.0000  0.0000
 2015 162    15    14     95  1.8319  0.0075  1.1225  0.3895  0.1399 0.00000  3.618  7.046 25.885 21.516  0.0000  0.0000  0.0000
 2015 163    16    15    107  2.1006  0.0087  1.2864  0.3911  0.1628 0.00000  3.606  7.030 25.626 21.877  0.0000  0.0000  0.0000
 2015 164    17    16    119  2.2268  0.0093  1.2849  0.4085  0.1694 0.00000  3.568  6.918 26.036 21.221  0.0000  0.0000  0.0000
 2015 165    18    17    130  1.9486  0.0101  1.2652  0.3385  0.1578 0.00000  3.571  6.820 26.021 21.000  0.0000  0.0000  0.0000
 2015 166    19    18    146  2.8384  0.0114  1.6587  0.5626  0.2226 0.00000  3.563  6.840 26.448 21.840  0.0000  0.0000  0.0000
 2015 167    20    19    164  3.1669  0.0125  1.9422  0.6066  0.2404 0.00000  3.561  6.870 26.152 21.373  0.0000  0.0000  0.0000
 2015 168    21    20    183  3.6112  0.0146  2.2097  0.6928  0.2831 0.00000  3.556  6.780 26.219 21.921  0.0000  0.0000  0.0000
 2015 169    22    21    203  4.3269  0.0161  2.6143  0.8301  0.3291 0.00000  3.548  6.509 26.223 21.753  0.0000  0.0000  0.0000
 2015 170    23    22    228  4.5789  0.0169  2.6734  0.8995  0.3272 0.00000  3.522  6.515 24.951 20.894  0.0000  0.0000  0.0000
 2015 171    24    23    243  2.8734  0.0165  1.6216  0.5796  0.2112 0.00000  3.478  6.444 23.346 18.739  0.0000  0.0000  0.0000
 2015 172    25    24    257  2.6968  0.0180  1.5024  0.5535  0.2134 0.00000  3.430  6.358 22.489 19.223  0.0000  0.0000  0.0000
 2015 173    26    25    279  4.0475  0.0186  2.4669  0.8509  0.2824 0.00000  3.436  6.317 23.684 19.146  0.0000  0.0000  0.0000
 2015 174    27    26    310  5.5061  0.0214  3.3469  1.2203  0.3813 0.00000  3.456  6.378 24.070 20.048  0.0000  0.0000  0.0000
 2015 175    28    27    332  5.7511  0.0225  3.6025  1.2077  0.3810 0.00000  3.459  6.140 23.703 19.200  0.0000  0.0000  0.0000
 2015 176    29    28    353  6.3875  0.0239  4.0030  1.3304  0.4206 0.00000  3.464  5.872 24.137 19.152  0.0000  0.0000  0.0000
 2015 177    30    29    386  6.3355  0.0000  4.0820  0.9881  0.3946 0.36272  4.789  7.021 22.947 18.340  0.0000  0.0000  0.0000
 2015 178    31    30    425  6.6886  0.0319  3.9186  1.5038  0.4021 0.00000  4.617  7.056 22.262 17.861  0.0000  0.0000  0.0000
 2015 179    32    31    466  7.2760  0.0347  3.9847  1.7129  0.4441 0.00000  4.464  7.071 22.777 17.860  0.0000  0.0000  0.0000
 2015 180    33    32    518  8.7219  0.0411  5.3257  1.8820  0.5700 0.00000  4.337  7.092 23.711 19.034  0.0000  0.0000  0.0000
 2015 181    34    33    579  9.5495  0.0000  5.9495  1.3822  0.6316 0.82501  6.171  8.703 23.979 19.060  0.0000  0.0000  0.0000
 2015 182    35    34    639 10.3818  0.0700  6.5757  2.1500  0.7567 0.00000  5.883  8.456 25.518 19.946  0.0000  0.0000  0.0000
 2015 183    36    35    694 11.6910  0.0775  5.7403  2.5773  0.8612 0.00000  5.622  8.248 25.262 20.308  0.0000  0.0000  0.0000
 2015 184    37    36    753 12.5374  0.0810  8.9151  2.2336  0.9180 0.00000  5.615  8.069 25.268 20.142  0.0000  0.0000  0.0000
 2015 185    38    37    811 13.0012  0.0856  7.1867  2.7616  0.9624 0.00000  5.488  7.917 25.708 19.928  0.0000  0.0000  0.0000
 2015 186    39    38    863 12.5646  0.0868  7.7604  2.4349  0.9274 0.00000  5.464  7.789 25.606 19.274  0.0000  0.0000  0.0000
 2015 187    40    39    912 12.1465  0.0916  7.5041  2.3404  0.9110 0.00000  5.446  7.674 25.222 19.096  0.0000  0.0000  0.0000
 2015 188    41    40    941  8.8251  0.0911  5.4416  1.7301  0.6791 0.00000  5.468  7.563 21.852 18.134  0.0000  0.0000  0.0000
 2015 189    42    41    950  4.2209  0.0793  2.5399  0.8498  0.4018 0.00000  5.460  7.463 17.709 16.091  0.0000  0.0000  0.0000
 2015 190    43    42   1028 13.7637  0.0975  8.5936  2.7348  0.9476 0.00000  5.303  7.398 23.368 18.581  0.0000  0.0000  0.0000
 2015 191    44    43   1107 14.8087  0.1143 10.6193  2.3478  1.2000 0.00000  5.304  7.293 26.083 20.228  0.0000  0.0000  0.0000
 2015 192    45    44   1202 17.3273  0.1276  9.9205  3.6237  1.4454 0.05754  5.136  7.333 26.574 21.063  0.0000  0.0000  0.0000
 2015 193    46    45   1287 17.4248  0.1311 10.3568  3.5133  1.4169 0.15563  5.134  7.504 26.231 20.270  0.0000  0.0000  0.0000
 2015 194    47    46   1389 18.9262  0.1468 13.3837  2.9875  1.6088 0.33268  5.263  7.877 26.958 20.859  0.0000  0.0000  0.0000
 2015 195    48    47   1479 19.4430  0.1640 11.2562  3.8960  1.6458 0.39089  5.279  8.190 26.493 20.633  0.0000  0.0000  0.0000
 2015 196    49    48   1589 19.9789  0.1781 11.4945  3.9711  1.7138 0.51450  5.319  8.627 26.664 20.562  0.0000  0.0000  0.0000
 2015 197    50    49   1686 20.4269  0.1964 11.5661  4.1931  1.6738 0.58449  5.447  9.056 25.114 20.010  0.0000  0.0000  0.0000
 2015 198    51    50   1795 20.8912  0.2093 14.0444  3.4905  1.6469 0.78489  5.694  9.625 24.498 19.358  0.0000  0.0000  0.0000
 2015 199    52    51   1904 20.2530  0.2229 11.1977  4.3253  1.5475 0.61014  5.740  9.966 23.513 18.579  0.0000  0.0000  0.0000
 2015 200    53    52   2001 21.5737  0.2593 10.9004  4.9264  1.7639 0.57983  5.811 10.240 24.085 19.460  0.0000  0.0000  0.0000
 2015 201    54    53   2107 23.3544  0.3010 12.0175  5.2016  2.1293 0.66474  5.903 10.542 25.988 20.809  0.0000  0.0000  0.0000
 2015 202    55    54   2206 22.4675  0.3395 11.5804  5.0657  2.1128 0.57139  5.967 10.745 25.828 20.718  0.0000  0.0000  0.0000
 2015 203    56    55   2281 19.2682  0.4079  9.8123  4.3493  2.1973 0.26558  5.941 10.704 26.631 22.071  0.0000  0.0000  0.0000
 2015 204    57    56   2333 16.7716  0.0000  8.8251  2.6981  2.2658 1.25293  6.432 11.812 27.045 23.244  3.6895  2.9982 64.4423
 2015 205    58    57   2441 23.8899  0.4793 14.0836  4.9000  2.3560 0.16233  6.407 11.653 25.925 21.155  3.6361  2.9469 64.8272
 2015 206    59    58   2539 23.7683  0.5340 13.6373  5.0196  2.6292 0.00000  6.346 11.354 26.814 22.389  3.6478  2.9649 64.7365
 2015 207    60    59   2601 23.7267  0.5560 13.8167  4.9988  2.7324 0.00000  6.284 10.961 27.224 22.625  3.6553  2.9740 64.6804
 2015 208    61    60   2657 22.9317  0.0000 13.5439  4.3994  2.6503 0.20634  6.475 11.058 27.393 22.169  3.6542  2.9745 64.6868
 2015 209    62    61   2742 17.6047  0.0000  8.7616  2.0993  2.2245 3.58077  7.679 14.347 26.999 21.220  3.6455  2.9639 64.7515
 2015 210    63    62   2841 21.7760  0.0000 12.0092  3.3602  2.6090 2.29892  8.525 16.410 27.541 21.829  3.6444  2.9638 64.7587
 2015 211    64    63   2927 22.0434  0.8004 14.0433  4.3099  2.6669 0.00000  8.471 15.979 26.700 22.026  3.6449  2.9653 64.7538
 2015 212    65    64   3009 21.4485  0.7803 13.6579  4.1790  2.6301 0.00000  8.415 15.542 26.971 21.671  3.6433  2.9638 64.7654
 2015 213    66    65   3121 20.7532  0.0000 10.4306  2.3275  2.5670 4.41331  9.934 19.444 26.549 21.386  3.6267  2.9898 64.8432
 2015 214    67    66   3211 19.7690  0.0000 12.1851  3.2340  2.4296 0.82249 10.415 20.223 26.150 20.604  3.6238  2.9777 64.8739
 2015 215    68    67   3295 20.2238  1.0119 13.3362  3.8167  2.6602 0.00000 10.348 19.670 26.623 21.768  3.6256  2.9757 64.8645
 2015 216    69    68   3396 20.4718  0.0000 10.9623  2.4171  2.7334 3.36992 11.609 22.588 26.990 22.064  3.6098  3.0129 64.9259
 2015 217    70    69   3499 20.5200  0.0000 12.1020  3.0366  2.8695 1.55375 12.379 23.965 27.441 22.791  3.6163  3.0107 64.8877
 2015 218    71    70   3582 20.1734  0.9724 13.3132  3.6585  2.8557 0.10632 12.414 23.551 27.526 22.840  3.6217  3.0091 64.8555
 2015 219    72    71   3672 20.0337  1.1346 13.2104  3.6942  2.9538 0.05534 12.364 22.971 28.175 23.383  3.6280  3.0082 64.8171
 2015 220    73    72   3737 15.9583  0.4531 10.6033  2.3614  2.3812 0.28336 12.600 23.014 27.413 21.542  3.6031  3.0558 64.9246
 2015 221    74    73   3826 17.9838  0.0759 11.1503  3.0283  2.4813 0.42511 12.992 23.419 27.971 21.438  3.6049  3.0481 64.9212
 2015 222    75    74   3916 19.1554  0.6505 12.0859  3.4504  2.7789 0.24580 13.139 23.290 28.296 22.942  3.6097  3.0446 64.8946
 2015 223    76    75   3992 16.4041  0.7643 10.8315  2.7663  2.3473 0.19636 13.203 23.029 26.255 21.769  3.5982  3.0668 64.9442
 2015 224    77    76   4061 17.6966  0.2601 11.0090  3.0424  2.4215 0.38610 13.522 23.243 26.423 21.865  3.5975  3.0677 64.9481
 2015 225    78    77   4140 17.0153  1.0968 11.1959  3.2998  2.3096 0.07272 13.376 22.608 25.953 21.638  3.5995  3.0615 64.9415
 2015 226    79    78   4216 16.2748  1.2513 10.8597  3.2501  2.2018 0.00015 13.106 21.769 25.721 21.334  3.6008  3.0554 64.9395
 2015 227    80    79   4277 13.9388  0.6949  9.0322  2.0905  2.4498 0.22091 13.182 21.540 27.943 23.589  3.5859  3.0925 64.9955
 2015 228    81    80   4347 15.8597  0.6229  9.6933  2.9404  2.4014 0.22867 13.225 21.349 27.988 22.552  3.5891  3.0883 64.9800
 2015 229    82    81   4419 15.7867  1.2307  9.8836  3.1099  2.3020 0.32109 12.937 20.691 26.779 22.282  3.5914  3.0844 64.9691
 2015 230    83    82   4494 15.4631  1.1979  8.8744  2.7993  2.2904 1.20375 12.789 20.726 27.295 22.239  3.5928  3.0821 64.9630
 2015 231    84    83   4515 11.2704  1.3074  6.2329  1.3744  2.5884 1.64268 12.863 21.126 29.171 25.613  3.5940  3.0816 64.9560
 2015 232    85    84   4556  9.8454  1.2143  5.4239  1.0497  2.0817 1.88104 12.985 21.794 27.987 22.891  3.5941  3.0814 64.9553
 2015 233    86    85   4504 14.8956  1.2800  8.2645  1.5989  2.6858 3.02308 12.607 22.569 29.299 24.411  3.5943  3.0813 64.9543
 2015 234    87    86   4454 11.6750  1.2492  6.2183  1.4589  2.4155 2.16613 11.979 22.703 29.746 24.158  3.5945  3.0812 64.9535
 2015 235    88    87   4405  9.4647  1.2177  4.7063  1.3324  2.3052 1.57668 11.300 22.530 30.345 24.544  3.5947  3.0811 64.9521
 2015 236    89    88   4361  7.4680  1.1775  3.4917  1.1052  2.1939 1.18078 10.583 22.156 30.686 24.953  3.5949  3.0810 64.9508
 2015 237    90    89   4323  5.7424  1.1113  2.8365  0.6964  2.0028 0.95142  9.895 21.711 30.825 24.565  3.5951  3.0809 64.9499
 2015 238    91    90   4287  4.3571  1.0729  1.8252  0.6689  1.8808 0.61596  9.200 21.057 30.285 24.723  3.5952  3.0808 64.9492
 2015 239    92    91   4256  3.5016  0.9935  1.4343  0.6214  1.5456 0.47834  8.535 20.374 27.403 22.853  3.5953  3.0807 64.9489
 2015 240    93    92   4227  1.7917  0.8938  0.9777  0.1828  1.1553 0.30453  7.971 19.660 23.983 20.377  3.5953  3.0806 64.9491
 2015 241    94    93   4201  2.3578  0.9283  0.7802  0.2822  1.7560 0.27538  7.370 18.877 30.306 25.542  3.5953  3.0805 64.9487

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 161     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 24.986 20.617  0.0000  0.0000  0.0000
 2015 162     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 25.885 21.516  0.0000  0.0000  0.0000
 2015 163     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 25.626 21.877  0.0000  0.0000  0.0000
 2015 164     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 26.036 21.221  0.0000  0.0000  0.0000
 2015 165     5     4     37  0.0000  0.0037  0.0025  0.0007  0.0000 0.00000  3.918  7.828 26.021 21.000  0.0000  0.0000  0.0000
 2015 166     6     5     39  0.4711  0.0037  0.2864  0.0868  0.0444 0.00000  3.855  7.665 26.448 21.840  0.0000  0.0000  0.0000
 2015 167     7     6     42  0.5414  0.0038  0.3307  0.1008  0.0479 0.00000  3.803  7.522 26.152 21.373  0.0000  0.0000  0.0000
 2015 168     8     7     45  0.6277  0.0041  0.3828  0.1178  0.0558 0.00000  3.757  7.391 26.219 21.921  0.0000  0.0000  0.0000
 2015 169     9     8     50  0.7830  0.0043  0.4821  0.1466  0.0654 0.00000  3.718  7.302 26.223 21.753  0.0000  0.0000  0.0000
 2015 170    10     9     55  0.8967  0.0044  0.6417  0.1510  0.0685 0.00000  3.731  7.271 24.951 20.894  0.0000  0.0000  0.0000
 2015 171    11    10     60  0.8992  0.0042  0.5433  0.1754  0.0599 0.00000  3.691  7.255 23.346 18.739  0.0000  0.0000  0.0000
 2015 172    12    11     66  1.0666  0.0048  0.6645  0.2081  0.0704 0.00000  3.668  7.225 22.489 19.223  0.0000  0.0000  0.0000
 2015 173    13    12     73  1.1817  0.0052  0.7329  0.2357  0.0790 0.00000  3.653  7.176 23.684 19.146  0.0000  0.0000  0.0000
 2015 174    14    13     81  1.4744  0.0061  0.8930  0.2936  0.1014 0.00000  3.633  7.121 24.070 20.048  0.0000  0.0000  0.0000
 2015 175    15    14     90  1.5105  0.0064  0.9910  0.3070  0.1001 0.00000  3.664  7.090 23.703 19.200  0.0000  0.0000  0.0000
 2015 176    16    15    101  1.8072  0.0071  1.2133  0.3424  0.1175 0.00000  3.693  7.077 24.137 19.152  0.0000  0.0000  0.0000
 2015 177    17    16    112  1.9179  0.0075  1.2456  0.3949  0.1172 0.00000  3.713  7.065 22.947 18.340  0.0000  0.0000  0.0000
 2015 178    18    17    125  2.1338  0.0080  1.4044  0.4187  0.1244 0.00000  3.731  7.063 22.262 17.861  0.0000  0.0000  0.0000
 2015 179    19    18    138  2.3839  0.0090  1.3081  0.5368  0.1403 0.00000  3.683  7.054 22.777 17.860  0.0000  0.0000  0.0000
 2015 180    20    19    154  2.9292  0.0108  1.6959  0.6082  0.1841 0.00000  3.645  7.007 23.711 19.034  0.0000  0.0000  0.0000
 2015 181    21    20    172  2.9358  0.0120  1.9908  0.5466  0.1922 0.00000  3.654  6.951 23.979 19.060  0.0000  0.0000  0.0000
 2015 182    22    21    192  3.4877  0.0140  2.2500  0.7044  0.2445 0.00000  3.679  6.962 25.518 19.946  0.0000  0.0000  0.0000
 2015 183    23    22    218  4.1146  0.0000  2.7303  0.6393  0.2887 0.11021  4.411  7.646 25.262 20.308  0.0000  0.0000  0.0000
 2015 184    24    23    244  4.6441  0.0207  2.9901  0.8422  0.3230 0.00000  4.321  7.541 25.268 20.142  0.0000  0.0000  0.0000
 2015 185    25    24    270  5.1821  0.0225  2.6597  1.0611  0.3596 0.00000  4.148  7.375 25.708 19.928  0.0000  0.0000  0.0000
 2015 186    26    25    301  5.2778  0.0231  3.0717  1.0211  0.3606 0.00000  4.051  7.324 25.606 19.274  0.0000  0.0000  0.0000
 2015 187    27    26    335  5.5624  0.0000  3.8112  0.8790  0.3790 0.03358  4.213  7.520 25.222 19.096  0.0000  0.0000  0.0000
 2015 188    28    27    361  4.4098  0.0276  2.7127  0.8409  0.2968 0.00000  4.130  7.454 21.852 18.134  0.0000  0.0000  0.0000
 2015 189    29    28    371  2.3193  0.0250  0.8524  0.5666  0.1768 0.00000  4.038  7.369 17.709 16.091  0.0000  0.0000  0.0000
 2015 190    30    29    413  7.1072  0.0309  4.2960  1.3357  0.4444 0.00000  3.962  7.348 23.368 18.581  0.0000  0.0000  0.0000
 2015 191    31    30    470  8.8927  0.0000  5.1755  1.1399  0.6308 1.15472  7.009  9.871 26.083 20.228  0.0000  0.0000  0.0000
 2015 192    32    31    522  9.8376  0.0696  6.3354  1.7523  0.7463 0.00000  6.692  9.413 26.574 21.063  0.0000  0.0000  0.0000
 2015 193    33    32    571 10.1616  0.0711  5.2303  2.0751  0.7469 0.00000  6.363  9.073 26.231 20.270  0.0000  0.0000  0.0000
 2015 194    34    33    628 11.4675  0.0772  7.9169  1.9867  0.8776 0.00000  6.305  8.803 26.958 20.859  0.0000  0.0000  0.0000
 2015 195    35    34    687 11.8108  0.0821  6.8419  2.3716  0.9015 0.00000  6.056  8.544 26.493 20.633  0.0000  0.0000  0.0000
 2015 196    36    35    744 12.6232  0.0867  7.6748  2.3922  0.9702 0.00000  5.929  8.325 26.664 20.562  0.0000  0.0000  0.0000
 2015 197    37    36    803 13.2171  0.0915  8.4326  2.5839  0.9620 0.00000  5.912  8.143 25.114 20.010  0.0000  0.0000  0.0000
 2015 198    38    37    869 13.3625  0.0934  8.0335  2.7233  0.9420 0.00000  5.749  7.986 24.498 19.358  0.0000  0.0000  0.0000
 2015 199    39    38    928 13.5445  0.0941  8.3773  2.6415  0.9100 0.00000  5.694  7.854 23.513 18.579  0.0000  0.0000  0.0000
 2015 200    40    39    993 14.9039  0.1064  9.0361  2.9043  1.0622 0.00000  5.656  7.724 24.085 19.460  0.0000  0.0000  0.0000
 2015 201    41    40   1045 12.9454  0.1212  7.4620  2.7175  1.1271 0.00000  5.636  7.576 25.988 20.809  0.0000  0.0000  0.0000
 2015 202    42    41   1126 15.9588  0.1246  9.8458  3.2193  1.2966 0.00000  5.484  7.478 25.828 20.718  0.0000  0.0000  0.0000
 2015 203    43    42   1217 18.3547  0.1431 11.2694  3.6151  1.6069 0.00000  5.354  7.385 26.631 22.071  0.0000  0.0000  0.0000
 2015 204    44    43   1308 19.2637  0.1635 12.8722  3.4200  1.8454 0.00000  5.342  7.272 27.045 23.244  0.0000  0.0000  0.0000
 2015 205    45    44   1389 19.3772  0.1550 11.4314  4.0887  1.6391 0.04728  5.165  7.175 25.925 21.155  0.0000  0.0000  0.0000
 2015 206    46    45   1506 20.3129  0.1730 12.1726  4.0867  1.8918 0.17854  5.045  7.346 26.814 22.389  0.0000  0.0000  0.0000
 2015 207    47    46   1617 21.5895  0.1902 12.7745  4.3464  2.0679 0.32594  5.057  7.639 27.224 22.625  0.0000  0.0000  0.0000
 2015 208    48    47   1723 22.7232  0.2029 14.4011  4.1164  2.1388 0.53867  5.254  8.097 27.393 22.169  0.0000  0.0000  0.0000
 2015 209    49    48   1818 18.1319  0.2140 10.0411  3.8755  1.8084 0.45895  5.253  8.409 26.999 21.220  0.0000  0.0000  0.0000
 2015 210    50    49   1934 23.5967  0.2384 13.3745  4.8391  2.2518 0.71047  5.373  8.892 27.541 21.829  0.0000  0.0000  0.0000
 2015 211    51    50   2049 24.6733  0.2740 13.7255  5.1539  2.3648 0.79170  5.514  9.360 26.700 22.026  0.0000  0.0000  0.0000
 2015 212    52    51   2171 24.9080  0.2958 15.7996  4.1802  2.3942 1.00836  5.799  9.983 26.971 21.671  0.0000  0.0000  0.0000
 2015 213    53    52   2295 24.5410  0.3265 12.9159  5.4159  2.3735 0.72405  5.824 10.294 26.549 21.386  0.0000  0.0000  0.0000
 2015 214    54    53   2410 24.5644  0.3377 12.7442  5.5352  2.3040 0.67968  5.875 10.556 26.150 20.604  0.0000  0.0000  0.0000
 2015 215    55    54   2518 25.3405  0.4162 13.1895  5.8058  2.5944 0.61548  5.922 10.729 26.623 21.768  3.6387  2.9609 64.7972
 2015 216    56    55   2641 26.3996  0.0000 10.5260  3.5134  2.7727 6.61131  7.716 15.661 26.990 22.064  3.6465  2.9701 64.7395
 2015 217    57    56   2755 25.6756  0.0000 13.1127  4.6579  2.9401 1.98793  8.325 17.117 27.441 22.791  3.6632  2.9837 64.6216
 2015 218    58    57   2857 26.3483  0.8026 14.9336  5.7076  3.0532 0.00000  8.254 16.732 27.526 22.840  3.6689  2.9882 64.5809
 2015 219    59    58   2969 26.3838  0.2100 15.2665  5.1936  3.2432 0.10641  8.379 16.752 28.175 23.383  3.6795  2.9927 64.5102
 2015 220    60    59   3104 24.7638  0.0000 10.4199  2.8807  2.8374 6.63323 10.115 21.375 27.413 21.542  3.6637  2.9789 64.6228
 2015 221    61    60   3208 23.7153  0.0000 14.1842  4.3953  2.8604 0.21045 10.362 21.600 27.971 21.438  3.6540  2.9698 64.6928
 2015 222    62    61   3321 26.2405  0.2721 15.9097  4.8874  3.3459 0.18666 10.564 21.682 28.296 22.942  3.6602  2.9761 64.6477
 2015 223    63    62   3422 22.1136  0.0000 12.0590  2.8832  2.8432 3.27478 11.562 23.935 26.255 21.769  3.6551  2.9725 64.6830
 2015 224    64    63   3543 24.4309  0.0000 14.6096  3.9078  3.0470 1.41212 12.169 24.964 26.423 21.865  3.6525  2.9710 64.7010
 2015 225    65    64   3636 23.9757  1.3916 15.8849  4.6131  3.0155 0.00000 12.110 24.384 25.953 21.638  3.6495  2.9684 64.7221
 2015 226    66    65   3725 22.9513  1.3644 15.4209  4.3278  2.9355 0.00000 12.045 23.797 25.721 21.334  3.6460  2.9644 64.7481
 2015 227    67    66   3836 24.2583  0.0000 13.8263  3.3509  3.5906 2.37725 12.949 25.509 27.943 23.589  3.6534  2.9690 64.6974
 2015 228    68    67   3922 22.4756  1.5049 15.0928  4.1188  3.2592 0.03196 12.872 24.860 27.988 22.552  3.6547  2.9710 64.6873
 2015 229    69    68   4017 22.6907  1.4885 15.0429  4.3048  3.1417 0.00000 12.782 24.183 26.779 22.282  3.6548  2.9719 64.6858
 2015 230    70    69   4119 22.3804  0.0000 13.8269  3.5409  3.1262 0.76219 13.310 24.830 27.295 22.239  3.6547  2.9725 64.6857
 2015 231    71    70   4205 23.0976  1.6688 15.2085  4.1329  3.9579 0.06054 13.210 24.070 29.171 25.613  3.6660  2.9750 64.6126
 2015 232    72    71   4295 21.6071  1.5039 14.3083  4.0713  3.1938 0.02365 13.072 23.334 27.987 22.891  3.6669  2.9765 64.6056
 2015 233    73    72   4386 22.0927  1.5236 14.4908  4.0410  3.5648 0.12333 12.941 22.619 29.299 24.411  3.6720  2.9783 64.5719
 2015 234    74    73   4484 20.7502  0.0000 12.4318  3.1068  3.4199 0.68424 13.470 23.235 29.746 24.158  3.6632  3.0050 64.6002
 2015 235    75    74   4574 21.1069  0.7627 13.0324  3.6864  3.5321 0.29280 13.627 23.102 30.345 24.544  3.6679  3.0047 64.5709
 2015 236    76    75   4666 20.5196  0.7161 12.5694  3.5520  3.5649 0.31779 13.798 23.008 30.686 24.953  3.6730  3.0044 64.5392
 2015 237    77    76   4753 19.5040  0.7142 11.8942  3.3744  3.4040 0.31450 13.946 22.903 30.825 24.565  3.6762  3.0050 64.5189
 2015 238    78    77   4828 18.2999  1.0191 11.4171  3.2333  3.2976 0.20998 13.941 22.511 30.285 24.723  3.6782  3.0076 64.5038
 2015 239    79    78   4909 18.3477  1.5101 12.0798  3.5594  2.8163 0.00029 13.642 21.622 27.403 22.853  3.6757  3.0117 64.5151
 2015 240    80    79   4954 11.2634  1.3607  7.9244  2.0970  1.9172 0.00607 13.341 20.798 23.983 20.377  3.6741  3.0060 64.5310
 2015 241    81    80   5032 18.9389  1.4674 11.3795  3.3804  3.4198 0.64289 13.089 20.286 30.306 25.542  3.6743  3.0127 64.5228
 2015 242    82    81   5119 19.0208  1.4561  9.8846  3.0489  3.4238 2.16113 12.997 20.703 30.198 25.608  3.6715  3.0217 64.5312
 2015 243    83    82   5204 19.2691  1.5094  9.6486  2.7675  3.6708 2.83509 13.028 21.426 30.825 26.478  3.6689  3.0296 64.5399
 2015 244    84    83   5312 19.1939  1.3802 10.2589  1.5115  3.4751 4.23949 13.460 23.168 30.414 25.434  3.6667  3.0343 64.5485
 2015 245    85    84   5240 18.4797  1.7625 10.0958  1.7243  3.7283 4.02703 13.079 23.853 31.969 26.286  3.6662  3.0355 64.5507
 2015 246    86    85   5180 14.9155  1.7009  8.0244  1.6258  3.1435 3.14138 12.459 24.051 30.857 25.137  3.6656  3.0368 64.5530
 2015 247    87    86   5130 11.6963  1.6441  6.5184  1.0940  2.8191 2.56365 11.833 24.114 31.067 24.747  3.6657  3.0368 64.5527
 2015 248    88    87   5077  9.2037  1.6553  4.7180  0.9985  2.8466 1.81763 11.073 23.760 31.690 26.210  3.6657  3.0368 64.5524
